Epoch:1, train_loss: 0.3347, mse_loss: 1.0603, percept_loss: 0.2785, val_loss: 0.3221, lr: 9.999609168808891e-05, time: 3208
Epoch:188, train_loss: 0.1441, mse_loss: 0.4286, percept_loss: 0.1478, val_loss: 0.1638, lr: 1.5278983978140374e-05, time: 2992
Epoch:189, train_loss: 0.1412, mse_loss: 0.4192, percept_loss: 0.1457, val_loss: 0.1659, lr: 1.4844703268048606e-05, time: 3139
Epoch:190, train_loss: 0.1428, mse_loss: 0.4246, percept_loss: 0.1465, val_loss: 0.1661, lr: 1.4416052942640122e-05, time: 3179
Epoch:191, train_loss: 0.1456, mse_loss: 0.4337, percept_loss: 0.1485, val_loss: 0.1681, lr: 1.3993100690770395e-05, time: 3069
Epoch:192, train_loss: 0.1447, mse_loss: 0.4299, percept_loss: 0.1488, val_loss: 0.1685, lr: 1.3575913301502986e-05, time: 3165
Epoch:193, train_loss: 0.1452, mse_loss: 0.4329, percept_loss: 0.1479, val_loss: 0.1658, lr: 1.3164556653562857e-05, time: 3185
Epoch:194, train_loss: 0.1427, mse_loss: 0.4239, percept_loss: 0.1467, val_loss: 0.1673, lr: 1.2759095704933339e-05, time: 2982
Epoch:195, train_loss: 0.1406, mse_loss: 0.4176, percept_loss: 0.1449, val_loss: 0.1655, lr: 1.2359594482598436e-05, time: 3062
Epoch:196, train_loss: 0.1354, mse_loss: 0.4000, percept_loss: 0.1416, val_loss: 0.1702, lr: 1.1966116072432343e-05, time: 2895
Epoch:197, train_loss: 0.1433, mse_loss: 0.4262, percept_loss: 0.1468, val_loss: 0.1623, lr: 1.1578722609237378e-05, time: 2942
Epoch:198, train_loss: 0.1471, mse_loss: 0.4390, percept_loss: 0.1494, val_loss: 0.1671, lr: 1.1197475266932148e-05, time: 3053
Epoch:199, train_loss: 0.1409, mse_loss: 0.4182, percept_loss: 0.1453, val_loss: 0.1643, lr: 1.08224342488916e-05, time: 2980
Epoch:200, train_loss: 0.1427, mse_loss: 0.4241, percept_loss: 0.1468, val_loss: 0.1601, lr: 1.0453658778440105e-05, time: 3011
Epoch:201, train_loss: 0.1419, mse_loss: 0.4218, percept_loss: 0.1459, val_loss: 0.1601, lr: 1.0091207089499394e-05, time: 3020
Epoch:202, train_loss: 0.1412, mse_loss: 0.4190, percept_loss: 0.1459, val_loss: 0.1660, lr: 9.73513641739284e-06, time: 2984
Epoch:203, train_loss: 0.1407, mse_loss: 0.4174, percept_loss: 0.1453, val_loss: 0.1655, lr: 9.385502989807277e-06, time: 3054
Epoch:204, train_loss: 0.1416, mse_loss: 0.4210, percept_loss: 0.1454, val_loss: 0.1579, lr: 9.042362017913987e-06, time: 2965
Epoch:205, train_loss: 0.1413, mse_loss: 0.4203, percept_loss: 0.1449, val_loss: 0.1631, lr: 8.705767687650253e-06, time: 2986
Epoch:206, train_loss: 0.1459, mse_loss: 0.4350, percept_loss: 0.1486, val_loss: 0.1628, lr: 8.375773151162758e-06, time: 2971
Epoch:207, train_loss: 0.1403, mse_loss: 0.4158, percept_loss: 0.1452, val_loss: 0.1619, lr: 8.05243051841422e-06, time: 2907
Epoch:208, train_loss: 0.1405, mse_loss: 0.4176, percept_loss: 0.1446, val_loss: 0.1625, lr: 7.735790848954642e-06, time: 2852
Epoch:209, train_loss: 0.1396, mse_loss: 0.4137, percept_loss: 0.1448, val_loss: 0.1596, lr: 7.425904143858477e-06, time: 2946
Epoch:210, train_loss: 0.1382, mse_loss: 0.4102, percept_loss: 0.1424, val_loss: 0.1640, lr: 7.122819337828751e-06, time: 3021
Epoch:211, train_loss: 0.1392, mse_loss: 0.4129, percept_loss: 0.1441, val_loss: 0.1637, lr: 6.826584291469807e-06, time: 2915
Epoch:212, train_loss: 0.1398, mse_loss: 0.4152, percept_loss: 0.1442, val_loss: 0.1634, lr: 6.537245783729548e-06, time: 2905
Epoch:213, train_loss: 0.1390, mse_loss: 0.4122, percept_loss: 0.1440, val_loss: 0.1615, lr: 6.254849504512443e-06, time: 3021
Epoch:214, train_loss: 0.1406, mse_loss: 0.4174, percept_loss: 0.1448, val_loss: 0.1583, lr: 5.9794400474646314e-06, time: 2993
Epoch:215, train_loss: 0.1382, mse_loss: 0.4099, percept_loss: 0.1428, val_loss: 0.1611, lr: 5.711060902932041e-06, time: 3095
Epoch:216, train_loss: 0.1396, mse_loss: 0.4146, percept_loss: 0.1437, val_loss: 0.1550, lr: 5.4497544510927145e-06, time: 2984
Epoch:217, train_loss: 0.1388, mse_loss: 0.4118, percept_loss: 0.1433, val_loss: 0.1576, lr: 5.195561955264582e-06, time: 2967
Epoch:218, train_loss: 0.1355, mse_loss: 0.3997, percept_loss: 0.1422, val_loss: 0.1625, lr: 4.948523555389426e-06, time: 2959
Epoch:219, train_loss: 0.1359, mse_loss: 0.4016, percept_loss: 0.1418, val_loss: 0.1599, lr: 4.708678261694321e-06, time: 2992
Epoch:220, train_loss: 0.1370, mse_loss: 0.4059, percept_loss: 0.1420, val_loss: 0.1655, lr: 4.4760639485315525e-06, time: 2945
Epoch:221, train_loss: 0.1384, mse_loss: 0.4105, percept_loss: 0.1431, val_loss: 0.1608, lr: 4.250717348397705e-06, time: 3044
Epoch:222, train_loss: 0.1378, mse_loss: 0.4090, percept_loss: 0.1422, val_loss: 0.1639, lr: 4.0326740461332345e-06, time: 2967
Epoch:223, train_loss: 0.1313, mse_loss: 0.3868, percept_loss: 0.1384, val_loss: 0.1624, lr: 3.821968473303208e-06, time: 2892
Epoch:224, train_loss: 0.1363, mse_loss: 0.4031, percept_loss: 0.1421, val_loss: 0.1618, lr: 3.618633902760162e-06, time: 3242
Epoch:225, train_loss: 0.1404, mse_loss: 0.4170, percept_loss: 0.1446, val_loss: 0.1601, lr: 3.422702443389902e-06, time: 3754
Epoch:226, train_loss: 0.1421, mse_loss: 0.4230, percept_loss: 0.1455, val_loss: 0.1631, lr: 3.234205035041175e-06, time: 4881
Epoch:227, train_loss: 0.1375, mse_loss: 0.4070, percept_loss: 0.1429, val_loss: 0.1579, lr: 3.0531714436398975e-06, time: 4646
Epoch:228, train_loss: 0.1341, mse_loss: 0.3962, percept_loss: 0.1401, val_loss: 0.1619, lr: 2.8796302564887532e-06, time: 3249
Epoch:229, train_loss: 0.1344, mse_loss: 0.3972, percept_loss: 0.1404, val_loss: 0.1619, lr: 2.713608877752944e-06, time: 3869
Epoch:230, train_loss: 0.1334, mse_loss: 0.3944, percept_loss: 0.1394, val_loss: 0.1644, lr: 2.5551335241327626e-06, time: 2959
Epoch:231, train_loss: 0.1357, mse_loss: 0.4018, percept_loss: 0.1409, val_loss: 0.1629, lr: 2.404229220723639e-06, time: 2942
Epoch:232, train_loss: 0.1389, mse_loss: 0.4118, percept_loss: 0.1438, val_loss: 0.1509, lr: 2.2609197970644274e-06, time: 2967
Epoch:233, train_loss: 0.1314, mse_loss: 0.3873, percept_loss: 0.1384, val_loss: 0.1622, lr: 2.1252278833744233e-06, time: 3042
Epoch:234, train_loss: 0.1317, mse_loss: 0.3877, percept_loss: 0.1390, val_loss: 0.1592, lr: 1.997174906979781e-06, time: 3034
Epoch:235, train_loss: 0.1374, mse_loss: 0.4065, percept_loss: 0.1431, val_loss: 0.1602, lr: 1.876781088929909e-06, time: 3063
Epoch:236, train_loss: 0.1347, mse_loss: 0.3983, percept_loss: 0.1405, val_loss: 0.1583, lr: 1.7640654408043367e-06, time: 3048
Epoch:237, train_loss: 0.1313, mse_loss: 0.3873, percept_loss: 0.1381, val_loss: 0.1598, lr: 1.6590457617105327e-06, time: 2932
Epoch:238, train_loss: 0.1359, mse_loss: 0.4030, percept_loss: 0.1408, val_loss: 0.1606, lr: 1.56173863547326e-06, time: 2974
Epoch:239, train_loss: 0.1341, mse_loss: 0.3956, percept_loss: 0.1407, val_loss: 0.1602, lr: 1.4721594280157667e-06, time: 3014
Epoch:240, train_loss: 0.1364, mse_loss: 0.4039, percept_loss: 0.1416, val_loss: 0.1561, lr: 1.3903222849333511e-06, time: 3025
Epoch:241, train_loss: 0.1343, mse_loss: 0.3968, percept_loss: 0.1403, val_loss: 0.1624, lr: 1.3162401292595849e-06, time: 3132
Epoch:242, train_loss: 0.1359, mse_loss: 0.4030, percept_loss: 0.1407, val_loss: 0.1606, lr: 1.2499246594256418e-06, time: 3123
Epoch:243, train_loss: 0.1361, mse_loss: 0.4025, percept_loss: 0.1420, val_loss: 0.1586, lr: 1.1913863474129612e-06, time: 3060
Epoch:244, train_loss: 0.1384, mse_loss: 0.4098, percept_loss: 0.1437, val_loss: 0.1643, lr: 1.1406344370996105e-06, time: 3199
Epoch:245, train_loss: 0.1326, mse_loss: 0.3916, percept_loss: 0.1386, val_loss: 0.1574, lr: 1.097676942800558e-06, time: 2963
Epoch:246, train_loss: 0.1380, mse_loss: 0.4084, percept_loss: 0.1435, val_loss: 0.1581, lr: 1.0625206480021355e-06, time: 3013
Epoch:247, train_loss: 0.1320, mse_loss: 0.3890, percept_loss: 0.1391, val_loss: 0.1574, lr: 1.0351711042908343e-06, time: 3138
Epoch:248, train_loss: 0.1370, mse_loss: 0.4055, percept_loss: 0.1424, val_loss: 0.1547, lr: 1.015632630476653e-06, time: 2979
Epoch:249, train_loss: 0.1374, mse_loss: 0.4077, percept_loss: 0.1420, val_loss: 0.1635, lr: 1.0039083119111025e-06, time: 3032
Epoch:250, train_loss: 0.1380, mse_loss: 0.4090, percept_loss: 0.1430, val_loss: 0.1573, lr: 1e-06, time: 2969
Epoch:251, train_loss: 0.1334, mse_loss: 0.3944, percept_loss: 0.1391, val_loss: 0.1578, lr: 1e-06, time: 2998
Epoch:252, train_loss: 0.1331, mse_loss: 0.3934, percept_loss: 0.1391, val_loss: 0.1550, lr: 1e-06, time: 3094
Epoch:253, train_loss: 0.1360, mse_loss: 0.4026, percept_loss: 0.1412, val_loss: 0.1572, lr: 1e-06, time: 2998
Epoch:254, train_loss: 0.1382, mse_loss: 0.4097, percept_loss: 0.1432, val_loss: 0.1622, lr: 1e-06, time: 2898
Epoch:255, train_loss: 0.1351, mse_loss: 0.3999, percept_loss: 0.1406, val_loss: 0.1585, lr: 1e-06, time: 2982
Epoch:256, train_loss: 0.1359, mse_loss: 0.4016, percept_loss: 0.1421, val_loss: 0.1566, lr: 1e-06, time: 2918
Epoch:257, train_loss: 0.1349, mse_loss: 0.3991, percept_loss: 0.1407, val_loss: 0.1578, lr: 1e-06, time: 3020
Epoch:258, train_loss: 0.1344, mse_loss: 0.3975, percept_loss: 0.1402, val_loss: 0.1572, lr: 1e-06, time: 2887
Epoch:259, train_loss: 0.1342, mse_loss: 0.3966, percept_loss: 0.1403, val_loss: 0.1588, lr: 1e-06, time: 2919
Epoch:260, train_loss: 0.1402, mse_loss: 0.4162, percept_loss: 0.1447, val_loss: 0.1597, lr: 1e-06, time: 2885
Epoch:261, train_loss: 0.1347, mse_loss: 0.3982, percept_loss: 0.1405, val_loss: 0.1606, lr: 1e-06, time: 2914
Epoch:262, train_loss: 0.1376, mse_loss: 0.4074, percept_loss: 0.1429, val_loss: 0.1561, lr: 1e-06, time: 2899
Epoch:263, train_loss: 0.1337, mse_loss: 0.3955, percept_loss: 0.1393, val_loss: 0.1640, lr: 1e-06, time: 2910
Epoch:264, train_loss: 0.1329, mse_loss: 0.3923, percept_loss: 0.1392, val_loss: 0.1583, lr: 1e-06, time: 3012
Epoch:265, train_loss: 0.1397, mse_loss: 0.4140, percept_loss: 0.1446, val_loss: 0.1522, lr: 1e-06, time: 3064
Epoch:266, train_loss: 0.1339, mse_loss: 0.3954, percept_loss: 0.1402, val_loss: 0.1562, lr: 1e-06, time: 2974
Epoch:267, train_loss: 0.1333, mse_loss: 0.3938, percept_loss: 0.1395, val_loss: 0.1605, lr: 1e-06, time: 3089
Epoch:268, train_loss: 0.1309, mse_loss: 0.3864, percept_loss: 0.1373, val_loss: 0.1568, lr: 1e-06, time: 2966
Epoch:269, train_loss: 0.1333, mse_loss: 0.3928, percept_loss: 0.1402, val_loss: 0.1585, lr: 1e-06, time: 3031
Epoch:270, train_loss: 0.1341, mse_loss: 0.3973, percept_loss: 0.1391, val_loss: 0.1602, lr: 1e-06, time: 3385
Epoch:271, train_loss: 0.1331, mse_loss: 0.3931, percept_loss: 0.1395, val_loss: 0.1581, lr: 1e-06, time: 2983
Epoch:272, train_loss: 0.1395, mse_loss: 0.4140, percept_loss: 0.1439, val_loss: 0.1567, lr: 1e-06, time: 2933
Epoch:273, train_loss: 0.1341, mse_loss: 0.3967, percept_loss: 0.1398, val_loss: 0.1660, lr: 1e-06, time: 2961
Epoch:274, train_loss: 0.1356, mse_loss: 0.4018, percept_loss: 0.1407, val_loss: 0.1590, lr: 1e-06, time: 2999
Epoch:275, train_loss: 0.1317, mse_loss: 0.3882, percept_loss: 0.1384, val_loss: 0.1544, lr: 1e-06, time: 2933
Epoch:276, train_loss: 0.1330, mse_loss: 0.3930, percept_loss: 0.1389, val_loss: 0.1525, lr: 1e-06, time: 3005
Epoch:277, train_loss: 0.1319, mse_loss: 0.3887, percept_loss: 0.1387, val_loss: 0.1579, lr: 1e-06, time: 3176
Epoch:278, train_loss: 0.1327, mse_loss: 0.3920, percept_loss: 0.1389, val_loss: 0.1572, lr: 1e-06, time: 3014
Epoch:279, train_loss: 0.1392, mse_loss: 0.4126, percept_loss: 0.1440, val_loss: 0.1552, lr: 1e-06, time: 3187
Epoch:280, train_loss: 0.1349, mse_loss: 0.3991, percept_loss: 0.1405, val_loss: 0.1583, lr: 1e-06, time: 2990
Epoch:281, train_loss: 0.1375, mse_loss: 0.4067, percept_loss: 0.1434, val_loss: 0.1611, lr: 1e-06, time: 2928
Epoch:282, train_loss: 0.1362, mse_loss: 0.4026, percept_loss: 0.1422, val_loss: 0.1562, lr: 1e-06, time: 2940
Epoch:283, train_loss: 0.1338, mse_loss: 0.3955, percept_loss: 0.1395, val_loss: 0.1563, lr: 1e-06, time: 2953
Epoch:284, train_loss: 0.1325, mse_loss: 0.3917, percept_loss: 0.1381, val_loss: 0.1517, lr: 1e-06, time: 2925
Epoch:285, train_loss: 0.1321, mse_loss: 0.3906, percept_loss: 0.1379, val_loss: 0.1562, lr: 1e-06, time: 2986
Epoch:286, train_loss: 0.1320, mse_loss: 0.3890, percept_loss: 0.1392, val_loss: 0.1625, lr: 1e-06, time: 3046
Epoch:287, train_loss: 0.1394, mse_loss: 0.4138, percept_loss: 0.1437, val_loss: 0.1573, lr: 1e-06, time: 2967
Epoch:288, train_loss: 0.1328, mse_loss: 0.3925, percept_loss: 0.1386, val_loss: 0.1583, lr: 1e-06, time: 2964
Epoch:289, train_loss: 0.1392, mse_loss: 0.4129, percept_loss: 0.1439, val_loss: 0.1594, lr: 1e-06, time: 2962
Epoch:290, train_loss: 0.1312, mse_loss: 0.3870, percept_loss: 0.1379, val_loss: 0.1588, lr: 1e-06, time: 2954
Epoch:291, train_loss: 0.1331, mse_loss: 0.3925, percept_loss: 0.1397, val_loss: 0.1523, lr: 1e-06, time: 2988
Epoch:292, train_loss: 0.1323, mse_loss: 0.3896, percept_loss: 0.1398, val_loss: 0.1568, lr: 1e-06, time: 3050
Epoch:293, train_loss: 0.1344, mse_loss: 0.3976, percept_loss: 0.1399, val_loss: 0.1608, lr: 1e-06, time: 3057
Epoch:294, train_loss: 0.1333, mse_loss: 0.3940, percept_loss: 0.1393, val_loss: 0.1572, lr: 1e-06, time: 3057
Epoch:295, train_loss: 0.1367, mse_loss: 0.4052, percept_loss: 0.1417, val_loss: 0.1596, lr: 1e-06, time: 3064
Epoch:296, train_loss: 0.1339, mse_loss: 0.3963, percept_loss: 0.1394, val_loss: 0.1546, lr: 1e-06, time: 3033
Epoch:297, train_loss: 0.1348, mse_loss: 0.3985, percept_loss: 0.1406, val_loss: 0.1602, lr: 1e-06, time: 3147
Epoch:298, train_loss: 0.1309, mse_loss: 0.3865, percept_loss: 0.1373, val_loss: 0.1613, lr: 1e-06, time: 3188
Epoch:299, train_loss: 0.1348, mse_loss: 0.3995, percept_loss: 0.1397, val_loss: 0.1562, lr: 1e-06, time: 3091
Epoch:300, train_loss: 0.1339, mse_loss: 0.3959, percept_loss: 0.1396, val_loss: 0.1609, lr: 1e-06, time: 3231
Epoch:301, train_loss: 0.1325, mse_loss: 0.3912, percept_loss: 0.1387, val_loss: 0.1579, lr: 1e-06, time: 3234
Epoch:302, train_loss: 0.1365, mse_loss: 0.4043, percept_loss: 0.1415, val_loss: 0.1589, lr: 1e-06, time: 3357
Epoch:303, train_loss: 0.1375, mse_loss: 0.4077, percept_loss: 0.1425, val_loss: 0.1577, lr: 1e-06, time: 3257
Epoch:304, train_loss: 0.1330, mse_loss: 0.3927, percept_loss: 0.1392, val_loss: 0.1653, lr: 1e-06, time: 3269
Epoch:305, train_loss: 0.1311, mse_loss: 0.3861, percept_loss: 0.1381, val_loss: 0.1561, lr: 1e-06, time: 2937
Epoch:306, train_loss: 0.1335, mse_loss: 0.3948, percept_loss: 0.1392, val_loss: 0.1566, lr: 1e-06, time: 2918
Epoch:307, train_loss: 0.1372, mse_loss: 0.4060, percept_loss: 0.1427, val_loss: 0.1589, lr: 1e-06, time: 2964
Epoch:308, train_loss: 0.1353, mse_loss: 0.4009, percept_loss: 0.1403, val_loss: 0.1589, lr: 1e-06, time: 2992
Epoch:309, train_loss: 0.1352, mse_loss: 0.3999, percept_loss: 0.1409, val_loss: 0.1576, lr: 1e-06, time: 2943
Epoch:310, train_loss: 0.1348, mse_loss: 0.3986, percept_loss: 0.1405, val_loss: 0.1574, lr: 1e-06, time: 3003
Epoch:311, train_loss: 0.1328, mse_loss: 0.3925, percept_loss: 0.1387, val_loss: 0.1585, lr: 1e-06, time: 3027
Epoch:312, train_loss: 0.1369, mse_loss: 0.4055, percept_loss: 0.1420, val_loss: 0.1594, lr: 1e-06, time: 3005
Epoch:313, train_loss: 0.1381, mse_loss: 0.4104, percept_loss: 0.1422, val_loss: 0.1571, lr: 1e-06, time: 2988
Epoch:314, train_loss: 0.1341, mse_loss: 0.3963, percept_loss: 0.1401, val_loss: 0.1551, lr: 1e-06, time: 2994
Epoch:315, train_loss: 0.1379, mse_loss: 0.4084, percept_loss: 0.1431, val_loss: 0.1575, lr: 1e-06, time: 2972
Epoch:316, train_loss: 0.1352, mse_loss: 0.4003, percept_loss: 0.1407, val_loss: 0.1605, lr: 1e-06, time: 3198
Epoch:317, train_loss: 0.1380, mse_loss: 0.4092, percept_loss: 0.1427, val_loss: 0.1532, lr: 1e-06, time: 2946
Epoch:318, train_loss: 0.1349, mse_loss: 0.3993, percept_loss: 0.1403, val_loss: 0.1616, lr: 1e-06, time: 2912
Epoch:319, train_loss: 0.1351, mse_loss: 0.3995, percept_loss: 0.1411, val_loss: 0.1574, lr: 1e-06, time: 3067
Epoch:320, train_loss: 0.1292, mse_loss: 0.3802, percept_loss: 0.1368, val_loss: 0.1619, lr: 1e-06, time: 3080
Epoch:321, train_loss: 0.1384, mse_loss: 0.4105, percept_loss: 0.1430, val_loss: 0.1616, lr: 1e-06, time: 3056
Epoch:322, train_loss: 0.1340, mse_loss: 0.3962, percept_loss: 0.1398, val_loss: 0.1573, lr: 1e-06, time: 3127
Epoch:323, train_loss: 0.1294, mse_loss: 0.3810, percept_loss: 0.1365, val_loss: 0.1561, lr: 1e-06, time: 3015
Epoch:324, train_loss: 0.1384, mse_loss: 0.4110, percept_loss: 0.1425, val_loss: 0.1565, lr: 1e-06, time: 3009
Epoch:325, train_loss: 0.1326, mse_loss: 0.3910, percept_loss: 0.1395, val_loss: 0.1574, lr: 1e-06, time: 3123
Epoch:326, train_loss: 0.1303, mse_loss: 0.3836, percept_loss: 0.1376, val_loss: 0.1531, lr: 1e-06, time: 3629
Epoch:327, train_loss: 0.1330, mse_loss: 0.3927, percept_loss: 0.1393, val_loss: 0.1542, lr: 1e-06, time: 3358
Epoch:328, train_loss: 0.1305, mse_loss: 0.3840, percept_loss: 0.1379, val_loss: 0.1611, lr: 1e-06, time: 3089
Epoch:329, train_loss: 0.1348, mse_loss: 0.3988, percept_loss: 0.1406, val_loss: 0.1552, lr: 1e-06, time: 2980
Epoch:330, train_loss: 0.1358, mse_loss: 0.4016, percept_loss: 0.1417, val_loss: 0.1578, lr: 1e-06, time: 3334
Epoch:331, train_loss: 0.1301, mse_loss: 0.3830, percept_loss: 0.1373, val_loss: 0.1598, lr: 1e-06, time: 3102
Epoch:332, train_loss: 0.1345, mse_loss: 0.3980, percept_loss: 0.1401, val_loss: 0.1544, lr: 1e-06, time: 3031
Epoch:333, train_loss: 0.1279, mse_loss: 0.3763, percept_loss: 0.1353, val_loss: 0.1591, lr: 1e-06, time: 3231
Epoch:334, train_loss: 0.1351, mse_loss: 0.3993, percept_loss: 0.1412, val_loss: 0.1543, lr: 1e-06, time: 2950
Epoch:335, train_loss: 0.1333, mse_loss: 0.3943, percept_loss: 0.1388, val_loss: 0.1589, lr: 1e-06, time: 3015
Epoch:336, train_loss: 0.1298, mse_loss: 0.3826, percept_loss: 0.1365, val_loss: 0.1597, lr: 1e-06, time: 2969
Epoch:337, train_loss: 0.1324, mse_loss: 0.3910, percept_loss: 0.1388, val_loss: 0.1619, lr: 1e-06, time: 2976
Epoch:338, train_loss: 0.1388, mse_loss: 0.4116, percept_loss: 0.1435, val_loss: 0.1560, lr: 1e-06, time: 2995
Epoch:339, train_loss: 0.1356, mse_loss: 0.4019, percept_loss: 0.1407, val_loss: 0.1591, lr: 1e-06, time: 3043
Epoch:340, train_loss: 0.1341, mse_loss: 0.3966, percept_loss: 0.1397, val_loss: 0.1514, lr: 1e-06, time: 2941
Epoch:341, train_loss: 0.1335, mse_loss: 0.3951, percept_loss: 0.1389, val_loss: 0.1543, lr: 1e-06, time: 2983
Epoch:342, train_loss: 0.1357, mse_loss: 0.4015, percept_loss: 0.1412, val_loss: 0.1587, lr: 1e-06, time: 2941
Epoch:343, train_loss: 0.1306, mse_loss: 0.3852, percept_loss: 0.1372, val_loss: 0.1615, lr: 1e-06, time: 2890
Epoch:344, train_loss: 0.1324, mse_loss: 0.3907, percept_loss: 0.1388, val_loss: 0.1591, lr: 1e-06, time: 2890
Epoch:345, train_loss: 0.1302, mse_loss: 0.3835, percept_loss: 0.1375, val_loss: 0.1591, lr: 1e-06, time: 2930
Epoch:346, train_loss: 0.1367, mse_loss: 0.4050, percept_loss: 0.1417, val_loss: 0.1550, lr: 1e-06, time: 2977
Epoch:347, train_loss: 0.1331, mse_loss: 0.3926, percept_loss: 0.1396, val_loss: 0.1568, lr: 1e-06, time: 2988
Epoch:348, train_loss: 0.1293, mse_loss: 0.3814, percept_loss: 0.1359, val_loss: 0.1527, lr: 1e-06, time: 2938
Epoch:349, train_loss: 0.1365, mse_loss: 0.4046, percept_loss: 0.1413, val_loss: 0.1582, lr: 1e-06, time: 3021
Epoch:350, train_loss: 0.1286, mse_loss: 0.3784, percept_loss: 0.1359, val_loss: 0.1525, lr: 1e-06, time: 3040
Epoch:351, train_loss: 0.1353, mse_loss: 0.4010, percept_loss: 0.1402, val_loss: 0.1580, lr: 1e-06, time: 3009
Epoch:352, train_loss: 0.1345, mse_loss: 0.3982, percept_loss: 0.1396, val_loss: 0.1557, lr: 1e-06, time: 3022
Epoch:353, train_loss: 0.1332, mse_loss: 0.3931, percept_loss: 0.1397, val_loss: 0.1564, lr: 1e-06, time: 3168
Epoch:354, train_loss: 0.1346, mse_loss: 0.3984, percept_loss: 0.1399, val_loss: 0.1590, lr: 1e-06, time: 3156
Epoch:355, train_loss: 0.1302, mse_loss: 0.3842, percept_loss: 0.1365, val_loss: 0.1528, lr: 1e-06, time: 3074
Epoch:356, train_loss: 0.1359, mse_loss: 0.4022, percept_loss: 0.1414, val_loss: 0.1587, lr: 1e-06, time: 3220
Epoch:357, train_loss: 0.1333, mse_loss: 0.3926, percept_loss: 0.1405, val_loss: 0.1517, lr: 1e-06, time: 3024
Epoch:358, train_loss: 0.1298, mse_loss: 0.3825, percept_loss: 0.1367, val_loss: 0.1540, lr: 1e-06, time: 3038
Epoch:359, train_loss: 0.1282, mse_loss: 0.3772, percept_loss: 0.1356, val_loss: 0.1594, lr: 1e-06, time: 3064
Epoch:360, train_loss: 0.1335, mse_loss: 0.3947, percept_loss: 0.1394, val_loss: 0.1605, lr: 1e-06, time: 3050
Epoch:361, train_loss: 0.1316, mse_loss: 0.3884, percept_loss: 0.1379, val_loss: 0.1601, lr: 1e-06, time: 3110
Epoch:362, train_loss: 0.1307, mse_loss: 0.3856, percept_loss: 0.1370, val_loss: 0.1561, lr: 1e-06, time: 3171
Epoch:363, train_loss: 0.1303, mse_loss: 0.3842, percept_loss: 0.1372, val_loss: 0.1551, lr: 1e-06, time: 3051
Epoch:364, train_loss: 0.1355, mse_loss: 0.4006, percept_loss: 0.1413, val_loss: 0.1541, lr: 1e-06, time: 3020
Epoch:365, train_loss: 0.1312, mse_loss: 0.3874, percept_loss: 0.1375, val_loss: 0.1582, lr: 1e-06, time: 3006
Epoch:366, train_loss: 0.1319, mse_loss: 0.3890, percept_loss: 0.1387, val_loss: 0.1521, lr: 1e-06, time: 2950
Epoch:367, train_loss: 0.1328, mse_loss: 0.3920, percept_loss: 0.1392, val_loss: 0.1551, lr: 1e-06, time: 3026
Epoch:368, train_loss: 0.1348, mse_loss: 0.3994, percept_loss: 0.1398, val_loss: 0.1571, lr: 1e-06, time: 2926
Epoch:369, train_loss: 0.1328, mse_loss: 0.3925, percept_loss: 0.1386, val_loss: 0.1554, lr: 1e-06, time: 3005
Epoch:370, train_loss: 0.1328, mse_loss: 0.3915, percept_loss: 0.1395, val_loss: 0.1582, lr: 1e-06, time: 2970
Epoch:371, train_loss: 0.1312, mse_loss: 0.3872, percept_loss: 0.1375, val_loss: 0.1629, lr: 1e-06, time: 2928
Epoch:372, train_loss: 0.1327, mse_loss: 0.3923, percept_loss: 0.1385, val_loss: 0.1547, lr: 1e-06, time: 2966
Epoch:373, train_loss: 0.1345, mse_loss: 0.3980, percept_loss: 0.1401, val_loss: 0.1591, lr: 1e-06, time: 3019
Epoch:374, train_loss: 0.1329, mse_loss: 0.3929, percept_loss: 0.1385, val_loss: 0.1606, lr: 1e-06, time: 3096
Epoch:375, train_loss: 0.1325, mse_loss: 0.3918, percept_loss: 0.1384, val_loss: 0.1553, lr: 1e-06, time: 3099
Epoch:376, train_loss: 0.1367, mse_loss: 0.4045, percept_loss: 0.1421, val_loss: 0.1562, lr: 1e-06, time: 2920
Epoch:377, train_loss: 0.1363, mse_loss: 0.4040, percept_loss: 0.1411, val_loss: 0.1536, lr: 1e-06, time: 2945
Epoch:378, train_loss: 0.1356, mse_loss: 0.4012, percept_loss: 0.1412, val_loss: 0.1527, lr: 1e-06, time: 2967
Epoch:379, train_loss: 0.1370, mse_loss: 0.4064, percept_loss: 0.1417, val_loss: 0.1581, lr: 1e-06, time: 3073
Epoch:380, train_loss: 0.1292, mse_loss: 0.3803, percept_loss: 0.1363, val_loss: 0.1586, lr: 1e-06, time: 2937
